template,name,id,ticker,currency,isin,fiscal_period,fiscal_year,report_date,publish_date,restated,source,ttm,value_check,data_model,cash_cash_equivalents_short_term_investments,cash_cash_equivalents,short_term_investments,accounts_notes_receivable,accounts_receivable_net,notes_receivable_net,unbilled_revenues,inventories,raw_materials,work_in_process,finished_goods,other_inventory,other_short_term_assets,prepaid_expenses,derivative_hedging_assets_short_term,assets_held_for_sale,deferred_tax_assets_short_term,income_taxes_receivable,discontinued_operations_short_term,miscellaneous_short_term_assets,total_current_assets,property_plant_equipment_net,property_plant_equipment,accumulated_depreciation,long_term_investments_receivables,long_term_investments,long_term_marketable_securities,long_term_receivables,other_long_term_assets,intangible_assets,goodwill,other_intangible_assets,prepaid_expense,deferred_tax_assets_long_term,derivative_hedging_assets_long_term,prepaid_pension_costs,discontinued_operations_long_term,investments_in_affiliates,miscellaneous_long_term_assets,total_noncurrent_assets,total_assets,payables_accruals,accounts_payable,accrued_taxes,interest_dividends_payable,other_payables_accruals,short_term_debt,short_term_borrowings,short_term_capital_leases,current_portion_of_long_term_debt,other_short_term_liabilities,deferred_revenue_short_term,liabilities_from_derivatives_hedging_short_term,deferred_tax_liabilities_short_term,liabilities_from_discontinued_operations_short_term,miscellaneous_short_term_liabilities,total_current_liabilities,long_term_debt,long_term_borrowings,long_term_capital_leases,other_long_term_liabilities,accrued_liabilities,pension_liabilities,pensions,other_post_retirement_benefits,deferred_compensation,deferred_revenue_long_term,deferred_tax_liabilities_long_term,liabilities_from_derivatives_hedging_long_term,liabilities_from_discontinued_operations_long_term,miscellaneous_long_term_liabilities,total_noncurrent_liabilities,total_liabilities,preferred_equity,share_capital_additional_paid_in_capital,common_stock,additional_paid_in_capital,other_share_capital,treasury_stock,retained_earnings,other_equity,equity_before_minority_interest,minority_interest,total_equity,total_liabilities_equity
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q3,2019,2019-03-31,2019-04-24,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459019012709/0001564590-19-012709-index.htm,FALSE,TRUE,0,131618000000,11212000000,120406000000,19269000000,19269000000,NA,NA,1951000000,NA,NA,NA,NA,7049000000,NA,NA,NA,NA,NA,NA,7049000000,159887000000,33648000000,NA,NA,2403000000,NA,NA,NA,67343000000,8103000000,41861000000,NA,NA,NA,NA,NA,NA,NA,17379000000,103394000000,263281000000,13308000000,7544000000,NA,NA,5764000000,6515000000,NA,NA,6515000000,34038000000,24251000000,NA,1950000000,NA,7837000000,53861000000,66585000000,NA,NA,47971000000,NA,NA,NA,NA,NA,3884000000,1838000000,NA,NA,42249000000,114556000000,168417000000,NA,77791000000,NA,77791000000,NA,NA,17073000000,NA,94864000000,NA,94864000000,263281000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q2,2019,2018-12-31,2019-01-30,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459019001392/0001564590-19-001392-index.htm,FALSE,TRUE,0,127662000000,6638000000,121024000000,19680000000,19680000000,NA,NA,1961000000,NA,NA,NA,NA,7571000000,NA,NA,NA,NA,NA,NA,7571000000,156874000000,32717000000,NA,NA,2274000000,NA,NA,NA,66994000000,8482000000,41577000000,NA,NA,NA,NA,NA,NA,NA,16935000000,101985000000,258859000000,12187000000,7563000000,NA,NA,4624000000,3516000000,NA,NA,3516000000,34615000000,24285000000,NA,2033000000,NA,8297000000,50318000000,69653000000,NA,NA,46760000000,NA,NA,NA,NA,NA,3799000000,2062000000,NA,NA,40899000000,116413000000,166731000000,NA,77556000000,NA,77556000000,NA,NA,14572000000,NA,92128000000,NA,92128000000,258859000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q1,2019,2018-09-30,2018-10-24,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459018024893/0001564590-18-024893-index.htm,FALSE,TRUE,0,135880000000,15137000000,120743000000,17390000000,17390000000,NA,NA,3614000000,NA,NA,NA,NA,7311000000,NA,NA,NA,NA,NA,NA,7311000000,164195000000,31430000000,NA,NA,2034000000,NA,NA,NA,59960000000,7579000000,35855000000,NA,NA,NA,NA,NA,NA,NA,16526000000,93424000000,257619000000,12782000000,8511000000,NA,NA,4271000000,6497000000,NA,NA,6497000000,36998000000,26704000000,NA,2341000000,NA,7953000000,56277000000,69733000000,NA,NA,45642000000,NA,NA,NA,NA,NA,3538000000,1977000000,NA,NA,40127000000,115375000000,171652000000,NA,71303000000,NA,71303000000,NA,NA,14664000000,NA,85967000000,NA,85967000000,257619000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q4,2018,2018-06-30,2018-08-03,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,FALSE,TRUE,0,133768000000,11946000000,121822000000,26481000000,26481000000,NA,NA,2662000000,NA,NA,NA,NA,6751000000,NA,NA,NA,NA,NA,NA,6751000000,169662000000,29460000000,NA,NA,1862000000,NA,NA,NA,57864000000,8053000000,35683000000,NA,NA,NA,NA,NA,NA,NA,14128000000,89186000000,258848000000,14720000000,8617000000,NA,NA,6103000000,3998000000,NA,NA,3998000000,39770000000,28905000000,NA,2121000000,NA,8744000000,58488000000,72242000000,NA,NA,45400000000,NA,NA,NA,NA,NA,3815000000,541000000,NA,NA,41044000000,117642000000,176130000000,NA,71223000000,NA,71223000000,NA,NA,11495000000,NA,82718000000,NA,82718000000,258848000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q3,2018,2018-03-31,2018-04-26,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459018009307/0001564590-18-009307-index.htm,FALSE,TRUE,0,132270000000,9221000000,123049000000,17208000000,17208000000,NA,NA,2084000000,NA,NA,NA,NA,5097000000,NA,NA,NA,NA,NA,NA,5097000000,156659000000,27929000000,NA,NA,2818000000,NA,NA,NA,58091000000,8544000000,35582000000,NA,NA,NA,NA,NA,NA,NA,13965000000,88838000000,245497000000,12772000000,7623000000,NA,NA,5149000000,3677000000,230000000,NA,3447000000,29684000000,21370000000,NA,814000000,NA,7500000000,46133000000,73480000000,NA,NA,46645000000,NA,NA,NA,NA,NA,2585000000,2417000000,NA,NA,41643000000,120125000000,166258000000,NA,70418000000,NA,70418000000,NA,NA,8821000000,NA,79239000000,NA,79239000000,245497000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q2,2018,2017-12-31,2018-01-31,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459018001129/0001564590-18-001129-index.htm,FALSE,TRUE,0,142780000000,12859000000,129921000000,18428000000,18428000000,NA,NA,2003000000,NA,NA,NA,NA,4422000000,NA,NA,NA,NA,NA,NA,4422000000,167633000000,26304000000,NA,NA,3961000000,NA,NA,NA,58105000000,9034000000,35355000000,NA,NA,NA,NA,NA,NA,NA,13716000000,88370000000,256003000000,12277000000,7850000000,NA,NA,4427000000,15912000000,12466000000,NA,3446000000,29910000000,21309000000,NA,788000000,NA,7813000000,58099000000,73348000000,NA,NA,46196000000,NA,NA,NA,NA,NA,2500000000,3186000000,NA,NA,40510000000,119544000000,177643000000,NA,70192000000,NA,70192000000,NA,NA,8168000000,NA,78360000000,NA,78360000000,256003000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q1,2018,2017-09-30,2017-10-26,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459017020171/0001564590-17-020171-index.htm,FALSE,TRUE,0,138471000000,6884000000,131587000000,14561000000,14561000000,NA,NA,3211000000,NA,NA,NA,NA,4788000000,NA,NA,NA,NA,NA,NA,4788000000,161031000000,24809000000,NA,NA,5343000000,NA,NA,NA,57914000000,9598000000,35389000000,NA,NA,NA,NA,NA,NA,NA,12927000000,88066000000,249097000000,10974000000,6866000000,NA,NA,4108000000,9220000000,8170000000,NA,1050000000,31421000000,22778000000,NA,920000000,NA,7723000000,51615000000,76255000000,NA,NA,31580000000,NA,NA,NA,NA,NA,2126000000,5513000000,NA,NA,23941000000,107835000000,159450000000,NA,69419000000,NA,69419000000,NA,NA,20228000000,NA,89647000000,NA,89647000000,249097000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q4,2017,2017-06-30,2017-08-02,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,FALSE,TRUE,0,132981000000,7663000000,125318000000,22431000000,22431000000,NA,NA,2181000000,NA,NA,NA,NA,5103000000,NA,NA,NA,NA,NA,NA,5103000000,162696000000,23734000000,NA,NA,6023000000,NA,NA,NA,57859000000,10106000000,35122000000,NA,NA,NA,NA,NA,NA,NA,12631000000,87616000000,250312000000,13209000000,7390000000,NA,NA,5819000000,10121000000,9072000000,NA,1049000000,32415000000,24013000000,NA,718000000,NA,7684000000,55745000000,76073000000,NA,NA,30783000000,NA,NA,NA,NA,NA,2643000000,5734000000,NA,NA,22406000000,106856000000,162601000000,NA,69315000000,NA,69315000000,NA,NA,18396000000,NA,87711000000,NA,87711000000,250312000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q3,2017,2017-03-31,2017-04-27,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459017007547/0001564590-17-007547-index.htm,FALSE,TRUE,0,126018000000,6713000000,119305000000,12882000000,12882000000,NA,NA,1979000000,NA,NA,NA,NA,5434000000,NA,NA,NA,NA,NA,NA,5434000000,146313000000,21962000000,NA,NA,7381000000,NA,NA,NA,49361000000,10547000000,34668000000,NA,NA,NA,NA,NA,NA,NA,4146000000,78704000000,225017000000,10821000000,6217000000,NA,NA,4604000000,7786000000,7187000000,NA,599000000,33398000000,26518000000,NA,654000000,NA,6226000000,52005000000,76222000000,NA,NA,27061000000,NA,NA,NA,NA,NA,9215000000,465000000,NA,NA,17381000000,103283000000,155288000000,NA,68554000000,NA,68554000000,NA,NA,1175000000,NA,69729000000,NA,69729000000,225017000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q2,2017,2016-12-31,2017-01-26,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459017000654/0001564590-17-000654-index.htm,FALSE,TRUE,0,122781000000,8468000000,114313000000,14343000000,14343000000,NA,NA,1961000000,NA,NA,NA,NA,5864000000,NA,NA,NA,NA,NA,NA,5864000000,144949000000,21379000000,NA,NA,8912000000,NA,NA,NA,49370000000,11001000000,34524000000,NA,NA,NA,NA,NA,NA,NA,3845000000,79661000000,224610000000,10562000000,6580000000,NA,NA,3982000000,25664000000,25065000000,NA,599000000,34561000000,26085000000,NA,508000000,NA,7968000000,70787000000,59306000000,NA,NA,25708000000,NA,NA,NA,NA,NA,8595000000,1133000000,NA,NA,15980000000,85014000000,155801000000,NA,68177000000,NA,68177000000,NA,NA,632000000,NA,68809000000,NA,68809000000,224610000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q1,2017,2016-09-30,2016-10-20,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000119312516742796/0001193125-16-742796-index.htm,FALSE,TRUE,0,136932000000,13928000000,123004000000,11129000000,11129000000,NA,NA,3122000000,NA,NA,NA,NA,6726000000,NA,NA,NA,NA,NA,NA,6726000000,157909000000,19224000000,NA,NA,10486000000,NA,NA,NA,24905000000,3522000000,17907000000,NA,NA,NA,NA,NA,NA,NA,3476000000,54615000000,212524000000,9917000000,6296000000,NA,NA,3621000000,14536000000,14536000000,NA,NA,34357000000,26304000000,NA,720000000,NA,7333000000,58810000000,60154000000,NA,NA,23188000000,NA,NA,NA,NA,NA,7284000000,1564000000,NA,NA,14340000000,83342000000,142152000000,NA,67747000000,NA,67747000000,NA,NA,2625000000,NA,70372000000,NA,70372000000,212524000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q4,2016,2016-06-30,2016-07-28,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,FALSE,TRUE,0,113240000000,6510000000,106730000000,18277000000,18277000000,NA,NA,2251000000,NA,NA,NA,NA,5892000000,NA,NA,NA,NA,NA,NA,5892000000,139660000000,18356000000,NA,NA,10431000000,NA,NA,NA,25021000000,3733000000,17872000000,NA,NA,NA,NA,NA,NA,NA,3416000000,53808000000,193468000000,12162000000,6898000000,NA,NA,5264000000,12904000000,12904000000,NA,0,34291000000,27468000000,NA,580000000,NA,6243000000,59357000000,40557000000,NA,NA,21557000000,NA,NA,NA,NA,NA,6441000000,1476000000,NA,NA,13640000000,62114000000,121471000000,NA,68178000000,NA,68178000000,NA,NA,3819000000,NA,71997000000,NA,71997000000,193468000000
GENERAL,MICROSOFT CORP,59265,MSFT,USD,US5949181045,Q3,2016,2016-03-31,2016-04-21,TRUE,https://www.sec.gov/Archives/edgar/data/789019/000119312516550254/0001193125-16-550254-index.htm,FALSE,TRUE,0,105552000000,7170000000,98382000000,12247000000,12247000000,NA,NA,2450000000,NA,NA,NA,NA,8172000000,NA,NA,NA,1574000000,NA,NA,6598000000,128421000000,16831000000,NA,NA,11315000000,NA,NA,NA,25302000000,4459000000,17948000000,NA,NA,NA,NA,NA,NA,NA,2895000000,53448000000,181869000000,11035000000,6759000000,NA,NA,4276000000,5498000000,5498000000,NA,0,27821000000,20876000000,NA,685000000,NA,6260000000,44354000000,40896000000,NA,NA,21813000000,NA,NA,NA,NA,NA,5017000000,2674000000,NA,NA,14122000000,62709000000,107063000000,NA,68012000000,NA,68012000000,NA,NA,6794000000,NA,74806000000,NA,74806000000,181869000000
