"date","open","close","high","low","volume"
2016-08-26,123.29,124.19,124.42,123.15,17504800
2016-08-29,123.59,125.76,125.95,123.59,15925900
2016-08-30,125.82,125.07,125.82,124.38,17804300
2016-08-31,124.83,125.35,125.45,124.33,14200600
2016-09-01,125.61,125.4,125.85,124.83,13536100
2016-09-02,126.07,125.73,126.08,125.23,12118800
2016-09-06,125.89,128.94,129.14,125.7,26278400
2016-09-07,129.24,130.25,131.17,129.15,27990800
2016-09-08,130.12,129.47,130.28,129.01,15676600
2016-09-09,128.92,126.32,129.15,126.32,27100700
2016-09-12,125.19,127.9,127.97,124.98,21252800
2016-09-13,127.25,126.43,127.56,125.88,18016200
2016-09-14,126.11,126.99,128.01,126.11,15691100
2016-09-15,127.2,127.56,128.31,126.89,15077200
2016-09-16,127.41,128.28,128.39,127.41,24119200
2016-09-19,129.11,127.86,129.14,127.47,14958800
2016-09-20,127.86,127.85,128.38,127.25,11083800
2016-09-21,128.34,129.14,129.21,127.6,14068300
2016-09-22,129.7,129.28,129.93,128.77,15538300
2016-09-23,126.78,127.18,127.81,126.52,28326300
2016-09-26,126.59,126.53,127.37,126.02,15064900
2016-09-27,126.83,127.9,128.22,126.65,15637100
2016-09-28,128.42,128.44,128.68,127.61,12047600
2016-09-29,128.39,127.31,128.5,126.77,14532200
2016-09-30,127.25,127.48,127.8,126.67,18402900
2016-10-03,127.59,127.98,128.3,127.02,13156900
2016-10-04,128.38,127.4,128.49,126.77,14307500
2016-10-05,127.46,127.68,128.01,127.05,12386800
2016-10-06,127.64,127.95,128.27,127.3,11682700
2016-10-07,128.25,128.2,128.46,127.54,12804400
2016-10-10,128.89,129.44,129.9,128.41,15138700
2016-10-11,129.43,128.09,129.84,127.44,17537900
2016-10-12,128.22,128.26,128.87,127.67,11073000
2016-10-13,127.42,127.04,127.46,125.97,17139300
2016-10-14,127.7,127.1,128.16,126.8,13345300
2016-10-17,127.41,126.76,127.68,126.54,11351700
2016-10-18,127.89,127.78,128.6,127.23,13504000
2016-10-19,127.95,129.31,129.67,127.81,16752300
2016-10-20,129.27,129.2,129.86,128.71,13167500
2016-10-21,128.98,131.26,131.32,128.91,19088800
2016-10-24,131.91,132.46,132.59,131.34,17470200
2016-10-25,132.68,131.48,132.68,131.41,13336800
2016-10-26,130.83,130.24,131.45,130.14,13084700
2016-10-27,130.93,128.9,130.99,128.48,16741400
2016-10-28,129.7,130.49,132.16,129.13,24545500
2016-10-31,131.2,130.19,131.31,130.08,15669000
2016-11-01,130.6,128.71,131.13,127.86,22077800
2016-11-02,129.43,126.39,129.43,125.51,39640900
2016-11-03,121.25,119.26,122.52,118.77,63766300
2016-11-04,118.86,120.01,121.18,118.52,30545500
2016-11-07,122.08,121.4,122.46,120.61,23008900
2016-11-08,121.28,123.46,123.85,120.8,19460800
2016-11-09,120.76,122.43,123.05,119.77,31916000
2016-11-10,123.17,120.06,123.42,114.56,67846700
2016-11-11,118.8,118.29,119.96,117.43,32840100
2016-11-14,118.4,114.37,118.4,112.85,51377000
2016-11-15,116.01,116.48,117.76,115.12,34681400
2016-11-16,113.78,115.63,117.16,113.51,32397900
2016-11-17,116.09,117.07,117.07,115.3,18597800
2016-11-18,117.66,116.3,118.4,116.12,22879300
2016-11-21,117.48,121.02,121.2,117.08,35415400
2016-11-22,121.65,120.73,122.23,120.16,26089200
2016-11-23,120.49,120.1,120.57,119.21,15672100
2016-11-25,120.27,119.64,120.4,119.33,8658600
2016-11-28,119.38,119.67,120.94,119.09,18101300
2016-11-29,119.83,120.13,121.35,119.66,18891000
2016-11-30,119.58,117.69,121.04,117.23,30188900
2016-12-01,117.65,114.39,117.72,113.3,43277000
2016-12-02,114.4,114.69,115.77,113.6,25070400
2016-12-05,115.24,116.71,116.85,114.36,20201500
2016-12-06,116.97,116.59,117.08,115.62,19131200
2016-12-07,116.28,117.23,117.23,115.86,21913700
2016-12-08,117.26,118.18,118.77,116.92,22442800
2016-12-09,118.49,118.95,119.21,118.22,17464700
2016-12-12,118.49,117.05,118.51,116.93,17805500
2016-12-13,117.14,119.57,120.78,116.89,29768000
2016-12-14,119.26,119.47,120.94,118.12,25913100
2016-12-15,119.34,119.83,121.75,118.9,20139600
2016-12-16,120.16,119.14,120.76,118.54,25324300
2016-12-19,119.12,118.51,119.62,117.78,15918100
2016-12-20,118.77,118.36,119.04,118.07,13684400
2016-12-21,118.19,118.31,118.47,117.75,10767600
2016-12-22,118.13,116.68,118.26,116.21,16258600
2016-12-23,116.28,116.55,116.84,115.59,10890000
2016-12-27,116.24,117.29,117.95,116.14,12051500
2016-12-28,117.47,116.2,117.53,115.94,12087400
2016-12-29,116.28,115.64,116.81,115.35,9934900
2016-12-30,115.89,114.35,116.11,114.07,18684100
2017-01-03,115.32,116.14,117.12,114.8,20663900
2017-01-04,116.83,117.96,118.93,116.57,19630900
2017-01-05,118.13,119.93,120.21,117.6,19492200
2017-01-06,120.24,122.65,123.12,119.29,28545300
2017-01-09,122.79,124.13,124.66,122.29,22880400
2017-01-10,124.06,123.59,124.73,123.52,17324600
2017-01-11,123.59,125.32,125.35,123.3,18356500
2017-01-12,124.84,125.84,125.95,124.04,18653900
2017-01-13,126.71,127.55,128.48,126.59,24884300
2017-01-17,127.26,127.09,127.55,126.62,15294500
2017-01-18,127.62,127.14,127.64,126.06,13145900
2017-01-19,127.44,126.77,127.56,126.67,12195500
2017-01-20,127.32,126.26,127.69,126,19097200
2017-01-23,126.53,128.14,128.46,126.17,16593600
2017-01-24,128.59,128.58,129.1,127.59,15162700
2017-01-25,129.2,130.67,130.93,128.97,18731300
2017-01-26,130.82,131.97,132.32,130.63,20020100
2017-01-27,131.87,131.37,132.14,130.28,19539500
2017-01-30,130.77,130.18,130.77,128.81,18956100
2017-01-31,129.37,129.52,129.86,128.73,19790500
2017-02-01,131.44,132.41,132.67,129.88,50139800
2017-02-02,132.4,130.04,134.66,129.6,54366400
2017-02-03,130.44,130.18,132.04,129.96,24804900
2017-02-06,130.18,131.25,131.25,129.5,17058500
2017-02-07,131.43,131.03,132.19,130.85,14596400
2017-02-08,131.79,133.38,133.62,131.63,22390600
2017-02-09,133.67,133.32,133.68,132.49,16470600
2017-02-10,133.28,133.37,134.11,132.86,15061900
2017-02-13,133.87,133.23,133.87,132.88,13526200
2017-02-14,133.28,133.03,133.41,131.74,14364900
2017-02-15,132.63,132.62,132.88,131.85,13226500
2017-02-16,132.25,133.02,133.05,132.2,12831100
2017-02-17,132.68,132.71,133.27,132.35,12276500
2017-02-21,132.68,132.9,133.09,132.09,14759100
2017-02-22,132.78,135.29,135.95,132.64,27360100
2017-02-23,135.06,134.53,135.29,133.51,18422500
2017-02-24,133.34,134.61,134.79,133.34,12625700
2017-02-27,134.43,135.57,136.34,134.19,14306700
2017-02-28,135.95,134.71,135.97,133.92,16112100
2017-03-01,135.63,136.58,136.64,135.46,16257000
2017-03-02,136.25,135.92,136.98,135.47,12294800
2017-03-03,135.79,136.33,136.49,135.25,11160600
2017-03-06,136.04,136.58,136.99,135.67,12748200
2017-03-07,136.19,136.46,137.52,136.15,13527100
2017-03-08,136.31,136.88,137.14,136.21,10184500
2017-03-09,136.88,137.39,137.72,136.56,15535300
2017-03-10,138.06,137.94,138.64,137.37,16314100
2017-03-13,137.86,138.74,138.82,137.82,10955500
2017-03-14,138.61,138.47,138.61,137.67,12944000
2017-03-15,138.44,138.86,139.24,137.64,19344800
2017-03-16,139.34,139.13,139.39,138.87,13612900
2017-03-17,139.48,138.98,139.48,138.84,20592800
2017-03-20,138.85,139.08,139.33,138.4,12099500
2017-03-21,140.29,137.66,141.44,137.55,29894800
2017-03-22,137.08,138.73,138.93,136.76,17055400
2017-03-23,138.63,138.68,139.53,138.24,13022800
2017-03-24,139.22,139.48,140.16,138.9,16664700
2017-03-27,138.2,139.46,139.79,137.92,12800500
2017-03-28,139.5,140.89,141.08,139.15,14679400
2017-03-29,141.12,141.78,141.98,140.56,16527600
2017-03-30,141.53,141.54,142.07,140.98,12404000
2017-03-31,141.44,141.18,141.76,141.02,11478300
2017-04-03,141.06,141.41,141.6,139.96,13564000
2017-04-04,140.99,140.86,141.22,140.4,12948600
2017-04-05,141.39,140.98,142.56,140.42,17158100
2017-04-06,141.24,140.31,141.35,140.05,15103400
2017-04-07,140.33,139.92,140.68,139.38,11818300
2017-04-10,140.14,140.18,140.56,139.77,9039400
2017-04-11,139.94,139.06,140.17,137.96,16638100
2017-04-12,138.86,138.72,139.54,138.59,11612500
2017-04-13,138.76,138.54,139.72,138.48,10965600
2017-04-17,138.9,140.55,140.68,138.89,11519700
2017-04-18,140.4,140.1,141.04,139.75,14807500
2017-04-19,140.48,141.4,142.16,140.4,15563900
2017-04-20,142.07,142.92,143.37,141.82,15968200
2017-04-21,143.02,142.8,143.29,141.4,12382000
2017-04-24,144.07,144.58,144.78,143.46,14407200
2017-04-25,144.9,145.59,146.25,144.9,17767500
2017-04-26,146.19,145.66,146.69,145.19,12395000
2017-04-27,145.77,146.8,146.84,145.24,11275100
2017-04-28,148.58,149.33,150.6,148.16,30652200
2017-05-01,150.81,151.53,151.64,150.49,25218300
2017-05-02,152.4,151.84,152.5,150.73,21870400
2017-05-03,152.66,150.87,152.66,150.41,29782500
2017-05-04,149.25,149.93,150.59,147.81,36225500
2017-05-05,150.52,149.32,150.7,148.87,17148500
2017-05-08,149.79,150.13,150.15,148.82,15827500
2017-05-09,150.56,149.56,151.66,149.29,17453900
2017-05-10,149.31,149.37,149.6,147.95,12080700
2017-05-11,149.39,149.12,149.73,148.49,11841900
2017-05-12,149.48,149.41,149.54,148.71,9598200
2017-05-15,149.25,149.27,150.55,148.85,15064700
2017-05-16,149.19,148.86,149.29,148.12,14550800
2017-05-17,147.09,143.96,147.76,143.54,28300100
2017-05-18,143.83,146.76,147.24,143.62,23031600
2017-05-19,147.54,147.15,148.47,147.05,16187900
2017-05-22,147.17,147.33,147.68,146.79,12586700
2017-05-23,147.61,147.16,147.9,146.35,12817800
2017-05-24,147.6,149.12,149.31,147.51,17862400
2017-05-25,149.38,151.03,151.66,149.03,19891400
2017-05-26,151.3,151.2,151.32,150.22,14996200
2017-05-30,151.04,151.45,151.96,150.71,13226000
2017-05-31,151.76,150.53,152.41,150.16,18023900
2017-06-01,150.82,150.6,151.36,149.38,14530600
2017-06-02,150.92,152.67,152.69,150.37,16854400
2017-06-05,152.7,152.69,153.76,152.47,12520400
2017-06-06,152.47,151.87,153.57,151.55,13457100
2017-06-07,152.33,152.18,152.81,151.41,12066700
2017-06-08,153.14,153.76,153.78,152.16,17799400
2017-06-09,153.82,148.68,154.64,145.71,35577700
2017-06-12,147.26,147.53,148.29,143.67,33170200
2017-06-13,149.23,149.76,150.25,147.99,20483400
2017-06-14,150.33,149.33,151.47,148.14,20808800
2017-06-15,146.77,148.88,149.12,145.47,18994200
2017-06-16,148.67,149.72,149.91,147.69,22882400
2017-06-19,150.78,151.93,152.63,150.78,19026500
2017-06-20,151.94,151.32,152.9,151.28,14743900
2017-06-21,151.43,152.97,153.14,150.95,15039800
2017-06-22,152.07,152.46,153.6,151.97,13005500
2017-06-23,151.78,154.12,154.25,151.71,18027000
2017-06-26,155.29,152.65,155.54,152.26,18049700
2017-06-27,151.9,149.66,152.37,149.47,19360800
2017-06-28,150,152.3,152.53,148.94,16719100
2017-06-29,151.35,150.11,151.57,148.01,23973500
2017-06-30,150.97,150.05,150.99,149.14,17666000
2017-07-03,150.79,147.52,151.22,146.89,13862700
2017-07-05,148.09,149.42,149.93,147.22,14334300
2017-07-06,148.12,147.91,149.12,147.09,14951800
2017-07-07,148.34,150.51,151.06,148.28,13615900
2017-07-10,150.76,152.56,153.04,150.58,13378700
2017-07-11,152.43,154.32,154.47,151.97,13667700
2017-07-12,155.53,157.93,158.18,155.24,22739400
2017-07-13,157.77,158.28,158.8,157.45,13929200
2017-07-14,159.15,158.99,159.34,158.35,16371200
2017-07-17,159.27,158.75,159.79,157.84,12858800
2017-07-18,158.68,161.86,162.73,158.44,23722900
2017-07-19,162.59,163.13,164.68,162.17,26273600
2017-07-20,163.79,163.52,163.99,161.81,18523100
2017-07-21,163.15,163.42,164.04,162.75,14744000
2017-07-24,163.63,164.98,165.15,163.3,17367000
2017-07-25,164,164.27,164.53,162.86,15383200
2017-07-26,164.99,164.6,164.99,163.09,35236900
2017-07-27,173.63,169.4,174.41,166.47,68910700
2017-07-28,168.03,171.39,172.37,168.01,24557600
2017-07-31,170.95,168.21,171.66,167.52,25478900
2017-08-01,168.78,168.82,169.43,168.01,14385000
2017-08-02,169.26,168.26,169.51,165.89,17433800
2017-08-03,168.26,167.56,168.66,167.22,10793800
2017-08-04,167.93,168.58,169.02,167.66,10777700
2017-08-07,168.91,170.93,171.01,168.62,12787800
2017-08-08,170.83,170.18,171.99,169.57,14393500
2017-08-09,168.94,170.13,170.4,168.52,10815000
2017-08-10,169.02,166.37,169.54,165.83,20832700
2017-08-11,166.92,167.05,167.79,165.83,13791200
2017-08-14,169.05,169.7,170.03,168.25,12954200
2017-08-15,170.44,169.95,170.45,168.97,8729200
2017-08-16,170.2,168.96,170.33,168.2,15779900
2017-08-17,168.3,165.89,168.82,165.83,17216000
2017-08-18,165.82,166.38,167.64,165.19,15093600
2017-08-21,166.14,166.75,166.97,164.8,11907500
2017-08-22,167.25,168.6,168.83,166.13,11391000
2017-08-23,167.81,167.68,168.32,167.17,9856500
2017-08-24,167.85,166.71,168.25,165.39,14030400
2017-08-25,166.83,165.3,167.35,165.16,12614500
2017-08-28,165.89,166.22,166.67,165.31,8553700
2017-08-29,164.24,167.02,167.4,163.99,11121000
2017-08-30,167.14,168.88,169.14,166.6,11138300
2017-08-31,169.36,170.92,171.1,169.02,17226500
2017-09-01,171.34,170.97,171.86,170.26,11677600
2017-09-05,170.22,169.67,171.33,168.51,13210900
2017-09-06,169.86,171.04,171.42,168.53,13906300
2017-09-07,170.89,172.15,172.25,169.23,18049500
2017-09-08,172.03,169.9,172.43,169.75,10998500
2017-09-11,171.34,172.45,172.82,171.14,12372000
2017-09-12,172.7,171.9,172.93,170.7,11186300
2017-09-13,171.95,171.99,172.11,171.01,9119300
2017-09-14,171.2,169.91,171.22,169.46,15615700
2017-09-15,169.83,170.59,171.28,169.22,15660500
2017-09-18,170.94,168.97,171.02,168.3,12954000
2017-09-19,169.57,171.46,171.5,169.32,13168600
2017-09-20,171.44,171.12,171.99,169.65,12264100
2017-09-21,170.64,170.06,171.21,168.97,11161400
2017-09-22,169.17,169.5,170.68,168.18,12097100
2017-09-25,168.2,161.87,168.26,160.57,41251600
2017-09-26,163.49,163.2,164.49,161.78,23363300
2017-09-27,164.88,166.65,167.31,164.56,19242500
2017-09-28,166.91,167.7,168.03,166.14,12178700
2017-09-29,167.8,169.82,170.61,167.78,15340400
2017-10-02,170.34,168.43,170.82,167.72,13392300
2017-10-03,168.26,168.92,169.68,168.16,8190300
2017-10-04,168.79,167.39,169.62,167.26,12127900
2017-10-05,168.14,170.19,170.26,167.57,14580600
2017-10-06,169.21,171.17,171.31,168.71,13124500
2017-10-09,171.64,171.44,173.81,170.95,14570400
2017-10-10,171.94,170.54,172.14,169.75,11341100
2017-10-11,170.9,171.68,171.72,170.35,11283700
2017-10-12,171.55,171.49,172.78,171.23,10351000
2017-10-13,172.39,172.68,173.58,172.14,13658300
2017-10-16,173.42,173.45,173.93,172.99,11498800
2017-10-17,173.64,175.03,175.05,173.29,15990100
2017-10-18,175.57,174.95,175.66,174.67,12752400
2017-10-19,173.86,173.49,174.95,171.57,14048400
2017-10-20,174.42,173.91,174.8,173.56,12602200
2017-10-23,174.13,170.22,174.27,170.2,13852700
2017-10-24,171.24,170.75,172.18,170.45,12267900
2017-10-25,170.85,169.55,171.19,167.86,15868200
2017-10-26,170.33,169.58,171.23,169.35,11833100
2017-10-27,173.08,176.79,177.12,172.83,30285300
2017-10-30,178.16,178.77,179.58,176.52,24353200
2017-10-31,179.46,178.96,179.69,177.84,20174200
2017-11-01,181.24,181.54,181.78,179.46,40918300
2017-11-02,179.52,177.82,180.83,176.25,35529900
2017-11-03,178.19,177.82,178.76,175.63,17822100
2017-11-06,177.47,179.07,179.34,177.22,13312700
2017-11-07,179.39,179.15,179.64,177.86,12928200
2017-11-08,178.69,178.46,179.25,178.01,10494100
2017-11-09,177.22,178.2,178.3,176,12610300
2017-11-10,177.26,177.37,178,176.87,11070200
2017-11-13,176.41,177.67,177.94,176.21,9523400
2017-11-14,177.04,176.98,177.87,176.09,9585900
2017-11-15,175.58,176.86,177.48,175.32,10253700
2017-11-16,177.66,178.49,178.73,177.41,15607600
2017-11-17,178.2,177.9,178.88,177.8,13018000
2017-11-20,177.77,177.64,178.4,177.01,10052400
2017-11-21,178.05,180.75,180.78,177.89,14504000
2017-11-22,180.19,179.76,180.62,179.33,10376300
2017-11-24,179.29,181.66,182.03,179.19,9426300
2017-11-27,181.44,181.91,182.6,180.87,12344500
2017-11-28,182.39,181.3,183.12,180.97,14379700
2017-11-29,180.78,174.06,180.86,172.93,41933500
2017-11-30,175.77,176.09,177.19,174.13,25307600
2017-12-01,174.95,174.03,176.39,171.28,20182500
2017-12-04,175.21,170.42,175.49,169.74,24459400
2017-12-05,169.41,171.77,174.31,167.97,20184900
2017-12-06,171.44,174.98,175.69,170.85,20255800
2017-12-07,174.72,179.04,179.28,174.72,20404500
2017-12-08,180.42,177.9,181.16,177.64,19883800
2017-12-11,178.2,177.94,179.12,177.7,13168600
2017-12-12,177.51,175.88,178.08,175.52,16854100
2017-12-13,176.21,177.21,178.06,176.16,14615700
2017-12-14,177.2,177.3,179.25,176.59,13591000
2017-12-15,177.92,179.08,179.38,177.27,28463100
2017-12-18,179.9,179.71,180.19,178.65,17265400
2017-12-19,178.85,178.41,178.98,177.13,14920600
2017-12-20,178.71,176.8,178.71,176.27,11860500
2017-12-21,176.85,176.36,177.59,175.97,11600700
2017-12-22,176.05,176.11,176.44,175.15,8509500
2017-12-26,175.55,174.91,175.92,173.6,8897300
2017-12-27,175.47,176.53,177.35,175.18,9496100
2017-12-28,176.86,176.83,177.84,176.59,12220800
2017-12-29,176.91,175.38,177.75,175.38,10261500
2018-01-02,176.59,180.31,180.47,176.46,18151900
2018-01-03,180.77,183.54,183.65,180.22,16886600
2018-01-04,183.77,183.2,185.07,182.97,13880900
2018-01-05,184.45,185.71,185.75,183.8,13574500
2018-01-08,186.05,187.13,187.74,185.19,17994700
2018-01-09,187.54,186.72,187.64,185.95,12393100
2018-01-10,185.79,186.69,186.74,184.49,10529900
2018-01-11,187.25,186.62,187.25,186.23,9588600
2018-01-12,176.97,178.27,180.37,176.31,77551300
2018-01-16,180.39,177.3,180.64,176.95,36183800
2018-01-17,178.16,176.51,178.22,174.72,27992400
2018-01-18,177.04,178.7,179.87,176,23304900
2018-01-19,179.74,180.18,181.25,179.07,26826500
2018-01-22,179.69,184.23,184.25,179.3,21059500
2018-01-23,184.91,188.19,188.39,184.41,25678800
