"date","open","close","high","low","volume"
2021-02-02,231.54,229.82,232.51,229.03,25916300
2021-02-03,229.88,233.17,235.17,229.58,27158100
2021-02-04,232.84,232.22,233.4,230.64,25296100
2021-02-05,232.43,232.4,233.44,230.69,18054800
2021-02-08,233.31,232.66,233.82,231.07,22211900
2021-02-09,232.08,233.91,234.86,231.61,23565000
2021-02-10,235.09,233,235.97,231.14,22186700
2021-02-11,234.88,234.6,235.23,232.35,15751100
2021-02-12,234.06,235.08,235.38,232.91,16561100
2021-02-16,235.12,233.84,236.17,233.09,26728500
2021-02-17,232.09,234.86,234.97,231.72,21653500
2021-02-18,232.55,234.46,234.6,231.65,16925600
2021-02-19,234.43,231.75,234.53,230.99,25262600
2021-02-22,228.34,225.54,228.83,223.51,36446900
2021-02-23,221.52,224.35,225.85,219.98,30228700
2021-02-24,221.21,225.58,226.2,220.24,26339700
2021-02-25,223.2,220.23,225.62,219.16,39542200
2021-02-26,222.67,223.49,226.37,220.76,37819200
2021-03-01,226.88,227.88,228.39,224.23,25324000
2021-03-02,227.94,224.92,228.22,224.52,22812500
2021-03-03,223.28,218.86,224.65,218.57,34029500
2021-03-04,218.07,218.06,223.6,215.68,44727800
2021-03-05,220.74,222.74,224.35,217.8,41872800
2021-03-08,222.52,218.69,224.44,218.44,35267400
2021-03-09,223.97,224.84,226.38,222.81,33080500
2021-03-10,227.93,223.53,227.93,223.16,29746800
2021-03-11,225.97,228.06,230.02,225.35,29907600
2021-03-12,225.06,226.73,226.8,224.31,22653700
2021-03-15,225.97,225.83,226.19,222.94,26034900
2021-03-16,227.24,228.62,230.88,226.92,28092200
2021-03-17,227.12,227.97,229.43,224.31,29562100
2021-03-18,223.66,221.89,225.23,221.52,34833000
2021-03-19,222.18,221.54,223.58,220.58,46430700
2021-03-22,221.46,226.96,227.84,221.34,30127000
2021-03-23,228.41,228.49,231.83,228,31638400
2021-03-24,228.75,226.45,228.9,226.32,25620100
2021-03-25,226.3,223.45,227.88,222.71,34061900
2021-03-26,222.69,227.43,227.66,222.69,25479900
